albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_pseudotime_statistics,pearson_pseudotime_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.3,0.3,multiomics,False,100,100,100,palantir,750,30,,,,0.9248371705052368,0.0,,0.0,-0.7301940484058357,2.7699477605064467e-167,0.34546563971111743,0.469306801991647,0.9183143583143585,True
phyla5,1000,GRN_100,0.3,0.3,multiomics,False,100,100,100,palantir,750,50,,,,0.9211074952560049,0.0,,0.0,,,0.34546563971111743,0.469306801991647,0.9149430869430868,True
phyla5,1000,GRN_100,0.3,0.3,multiomics,False,100,100,100,palantir,750,50,,,,0.9211066279753577,0.0,,0.0,-0.7610116928233159,9.244151802440154e-190,0.31013310602296623,0.43684565403054804,0.9149407229407229,True
phyla5,1000,GRN_100,0.3,0.3,multiomics,False,100,100,100,palantir,750,100,,,,0.93054666871506,0.0,,0.0,,,0.31013310602296623,0.43684565403054804,0.9227368067368068,True
phyla5,1000,GRN_100,0.3,0.3,multiomics,False,100,100,100,palantir,750,100,,,,0.9305457007816696,0.0,,0.0,-0.6950333365199617,3.6447891176780605e-145,0.2736999156222892,0.41035192435847573,0.9227379347379349,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,30,,,,0.6881685316597463,3.240590412387177e-141,,4.386304329722108e-133,,,0.2736999156222892,0.41035192435847573,0.6734032334032335,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,30,,,,0.6880039933893931,4.017197515764704e-141,,5.3289905914295755e-133,-0.7448151532842601,1.525521503115275e-177,0.261570351939722,0.4012593251161088,0.6732450612450613,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,50,,,,0.6881908792561228,3.147367475156148e-141,,2.34955536173689e-144,,,0.261570351939722,0.4012593251161088,0.6936420816420817,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,50,,,,0.6880079883356844,3.996305192597269e-141,,3.9076615269046896e-144,-0.7501168094339835,1.9410442177909407e-181,0.21197288327565797,0.3659271720714113,0.6932609012609013,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,100,,,,0.6958013568617413,1.2969177932862701e-145,,2.9719985044459536e-155,,,0.21197288327565797,0.3659271720714113,0.7117309597309597,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,250,100,,,,0.6956645216586297,1.559446280208598e-145,,4.4075618563479045e-155,-0.6885926387667202,1.861455365986059e-141,0.17480774050495937,0.3287917090426923,0.7114572994572995,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,30,,,,0.6878855619909641,4.688559445456581e-141,,2.9353152067510297e-131,,,0.17480774050495937,0.3287917090426923,0.6699658419658421,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,30,,,,0.687870599144028,4.7809777658745254e-141,,2.992858934608568e-131,-0.819110326295822,4.05364128054198e-243,0.2774443265443568,0.4150591555806511,0.6699498579498581,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,50,,,,0.68796853802064,4.2074549718350034e-141,,1.9058662213322163e-144,,,0.2774443265443568,0.4150591555806511,0.6937987297987299,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,50,,,,0.6879386165842418,4.374987892043127e-141,,2.062421760366602e-144,-0.709902875100621,4.097881134507212e-154,0.2797920526978579,0.41719258029773093,0.6937396537396538,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,100,,,,0.6955904615982349,1.7229860930696347e-145,,8.77603146287352e-154,,,0.2797920526978579,0.41719258029773093,0.7093695973695974,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,500,100,,,,0.6955756502584285,1.7576891066473884e-145,,9.469259994489247e-154,-0.677511184967139,2.677315938000298e-135,0.22583934126133984,0.37563971247323263,0.7093162933162934,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,30,,,,0.6885741367872317,1.9070633414047934e-141,,6.41932327539736e-132,,,0.22583934126133984,0.37563971247323263,0.6712142512142513,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,30,,,,0.6885591501659543,1.9448211380361203e-141,,6.735723473500967e-132,-0.8311380047962239,1.3141413717586856e-256,0.16932970260652788,0.32372822259105044,0.6711748311748311,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,50,,,,0.6888808602470228,1.2764042074962647e-141,,2.3738411103244092e-145,,,0.16932970260652788,0.32372822259105044,0.6953523353523353,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,50,,,,0.6888715353409989,1.292090051483071e-141,,2.5269988893719445e-145,-0.7703318220981434,3.047095238147432e-197,0.2015309057453847,0.35175185426498484,0.6953058473058473,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,100,,,,0.6969627688186483,2.701352170334477e-146,,1.1794515693716686e-155,,,0.2015309057453847,0.35175185426498484,0.7123714723714724,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,30,palantir,750,100,,,,0.6969626242822781,2.7018808968498257e-146,,1.2361248505775544e-155,-0.653735787706465,5.8247382514286335e-123,0.22448467620712528,0.3713404531630383,0.7123389883389885,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,30,,,,0.8096995174226902,3.0188950799317804e-233,,7.269838180722728e-233,,,0.22448467620712528,0.3713404531630383,0.8093247533247534,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,30,,,,0.809486687899156,4.974017171225315e-233,,2.1826819153854614e-232,-0.6601446249745724,3.5535274021421386e-126,0.4436058980505086,0.5635319709338757,0.8088547608547609,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,50,,,,0.7807542778054284,4.847313815287435e-206,,8.574098308715909e-198,,,0.4436058980505086,0.5635319709338757,0.7710008430008432,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,50,,,,0.7805835546765851,6.81559059070251e-206,,1.8314498216817882e-197,-0.7590006318462392,3.430620449161423e-188,0.2581944670089711,0.4047914411281007,0.7706006906006907,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,100,,,,0.7725939104112334,4.1141697096045237e-199,,5.9864832455115615e-189,,,0.2581944670089711,0.4047914411281007,0.75997461997462,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,250,100,,,,0.7723561632084501,6.483306154337231e-199,,1.3733495739923991e-188,-0.5611487016406499,4.980998703578737e-84,0.08491993568852192,0.2329149529256843,0.7595119595119595,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,30,,,,0.8094313571836937,5.662925220635461e-233,,1.02091492023937e-230,-0.13697207391848598,1.3831385657786144e-05,0.08491993568852192,0.2329149529256843,0.8072005712005712,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,30,,,,0.8094009960556549,6.08057123638796e-233,,1.1077509562519677e-230,-0.7185460098453561,1.3967665675684346e-159,0.3241844436437379,0.45804352816401445,0.8071652791652792,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,50,,,,0.7815588699986424,9.687006622526511e-207,,1.8693762726129294e-198,,,0.3241844436437379,0.45804352816401445,0.7718014598014599,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,50,,,,0.7815207376426245,1.045681758990764e-206,,2.009409560287639e-198,-0.623825130475998,6.096965121362461e-109,0.35931655383429606,0.47779398737076245,0.7717635637635638,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,100,,,,0.7744056388005317,1.2624130205291144e-200,,1.476888020369782e-190,,,0.35931655383429606,0.47779398737076245,0.762024738024738,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,500,100,,,,0.7743521911691621,1.399719173244724e-200,,1.7132273391592992e-190,-0.6897374808224273,4.147938242121307e-142,0.23112908250402864,0.37683871282745673,0.7619429339429339,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,30,,,,0.8102500687155201,8.271794838406451e-234,,3.644923167008045e-231,-0.33542613274504024,1.0155710786116618e-27,0.23112908250402864,0.37683871282745673,0.8076452196452197,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,30,,,,0.8102404741368032,8.460848876211402e-234,,3.819177130768941e-231,-0.7362266888636146,1.9619612394306507e-171,0.2154663163719712,0.37262332262578735,0.8076250836250837,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,50,,,,0.7820728937941047,3.450364241396305e-207,,2.1082570527740373e-199,,,0.2154663163719712,0.37262332262578735,0.772942888942889,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,50,,,,0.782047925186804,3.6280265373777385e-207,,2.304214210216676e-199,-0.7055751765395177,1.8840194104734447e-151,0.2530662094574978,0.39373729683908226,0.7728965328965329,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,100,,,,0.775279683859011,2.3236505618275042e-201,,1.8649999400268244e-191,,,0.2530662094574978,0.39373729683908226,0.7631616431616433,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,50,palantir,750,100,,,,0.7752510630013926,2.456361108908814e-201,,2.065693895847798e-191,-0.6402662292803574,1.8713874096062036e-116,0.25025447516625776,0.3917449646139044,0.7631056391056391,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,30,,,,0.7832292870763112,3.3480592096624497e-208,,4.135910619876679e-198,,,0.25025447516625776,0.3917449646139044,0.7713844593844594,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,30,,,,0.7831353013203415,4.04914368216814e-208,,5.899258014894638e-198,-0.6655794786193311,5.778350848833736e-129,0.42689320183642887,0.5233191649661625,0.7711976911976912,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,50,,,,0.7610017190623644,9.41215995323791e-190,,1.062204342414528e-177,0.12231205853732822,0.00010550207734178648,0.42689320183642887,0.5233191649661625,0.745031701031701,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,50,,,,0.7609187936865861,1.0932291734030182e-189,,1.3327232998225013e-177,-0.7423263977227786,9.52448073413146e-176,0.3283010393276452,0.45066391880208606,0.7448960048960048,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,100,,,,0.7600425859120863,5.298200484542364e-189,,6.445456132355332e-177,,,0.3283010393276452,0.45066391880208606,0.74395091995092,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,250,100,,,,0.7598893217678366,6.977774396436123e-189,,7.148038097516408e-177,-0.764361482916306,2.0737170386663802e-192,0.09269344629093829,0.24322983855267896,0.7438887358887359,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,30,,,,0.783463842052015,2.08231915921191e-208,,2.49698129162148e-198,-0.36557507556079155,5.581249736298616e-33,0.09269344629093829,0.24322983855267896,0.7716495516495516,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,30,,,,0.783463842052015,2.08231915921191e-208,,2.49698129162148e-198,-0.7112930441869953,5.582503581651199e-155,0.3643156593234245,0.4795106151422101,0.7716495516495516,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,50,,,,0.7628791591625813,3.122062090587234e-191,,1.2203635054588466e-180,,,0.3643156593234245,0.4795106151422101,0.7490408810408811,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,50,,,,0.7628791591625813,3.122062090587234e-191,,1.2203635054588466e-180,-0.6150414549876245,4.148320830262992e-105,0.4011035187578314,0.5048798052236024,0.7490408810408811,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,100,,,,0.7620469773741164,1.4184592837687356e-190,,1.5765505921787605e-179,,,0.4011035187578314,0.5048798052236024,0.7475343035343036,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,500,100,,,,0.7620469773741164,1.4184592837687356e-190,,1.5765505921787605e-179,-0.7580117534664903,2.0020573697872197e-187,0.24283881416190461,0.385016005362587,0.7475343035343036,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,30,,,,0.7851646892423974,6.534730138056513e-210,,9.087017118881082e-199,-0.35018593602547277,3.184741962472258e-30,0.24283881416190461,0.385016005362587,0.7721794841794841,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,30,,,,0.7851646892423974,6.534730138056513e-210,,9.087017118881082e-199,-0.7413753970850313,4.564897473410998e-175,0.31371261475177536,0.43874254393880663,0.7721794841794841,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,50,,,,0.7641318527318613,3.160509070406088e-192,,3.659009526345919e-181,,,0.31371261475177536,0.43874254393880663,0.7497464217464218,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,50,,,,0.7641318527318613,3.160509070406088e-192,,3.659009526345919e-181,-0.6772936556206858,3.5145150583567914e-135,0.3207407994258346,0.4442320013140928,0.7497464217464218,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,100,,,,0.7636778779964997,7.260138561355325e-192,,1.270469238454109e-179,,,0.3207407994258346,0.4442320013140928,0.7476618156618157,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,70,palantir,750,100,,,,0.7636778779964997,7.260138561355325e-192,,1.270469238454109e-179,-0.6628136442002545,1.5431016060513347e-127,0.2647064285540245,0.40173885210625854,0.7476618156618157,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,30,,,,0.6731385219249079,6.075229037331288e-133,,5.945053645700607e-117,-0.5552087215454314,6.156992232374884e-82,0.2647064285540245,0.40173885210625854,0.6413215373215374,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,30,,,,0.6731831057238493,5.7510488686688495e-133,,6.151100528165444e-117,-0.4302866627315992,2.4847091617323343e-46,0.4009415725969425,0.5265688513372894,0.6412902412902414,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,50,,,,0.6741993737259202,1.6434024443685955e-133,,1.1504800872309674e-117,-0.6582299410608863,3.3061783440559303e-125,0.4009415725969425,0.5265688513372894,0.6428258108258109,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,50,,,,0.6742466389758911,1.5502078980767162e-133,,1.192022378949674e-117,-0.5163264937775908,3.1283909104944556e-69,0.30597098541470524,0.4420567131054194,0.6427934107934108,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,100,,,,0.6747096651179504,8.745071786554857e-134,,4.226134207100539e-118,,,0.30597098541470524,0.4420567131054194,0.6437389397389397,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,250,100,,,,0.6747655610395702,8.160536542192767e-134,,4.419744809568527e-118,-0.6638061636124531,4.766730484006474e-128,0.20013622573454534,0.35354065762580666,0.6436981636981637,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,30,,,,0.673141140560748,6.055694515238467e-133,,4.706984053001094e-117,-0.5171358453276246,1.7674553884534997e-69,0.20013622573454534,0.35354065762580666,0.6415359295359296,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,30,,,,0.6731436049659016,6.037367716688645e-133,,4.668063697006706e-117,-0.37289286181279496,2.411295536689166e-34,0.5202180916184176,0.5995775295782687,0.6415435495435495,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,50,,,,0.67419713159164,1.647959501431535e-133,,9.296685527974458e-118,-0.5983754296080463,3.6859755569695745e-98,0.5202180916184176,0.5995775295782687,0.6430203790203791,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,50,,,,0.6742025429980532,1.6369824314705097e-133,,9.308060234737697e-118,-0.4907243204175415,1.011245184215316e-61,0.43051157341953894,0.5305443491091237,0.643019263019263,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,100,,,,0.6747149126750847,8.68846472545336e-134,,3.397876577424179e-118,-0.6779605093159478,1.525088205570335e-135,0.43051157341953894,0.5305443491091237,0.6439374199374199,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,500,100,,,,0.6747236932140079,8.594561998607555e-134,,3.3774955377777895e-118,-0.5447258588499215,2.3996093719708864e-78,0.3405263627382125,0.46029193827210574,0.6439428919428919,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,30,,,,0.6732484385990309,5.306891893569227e-133,,3.983902630290791e-117,-0.5301210865433811,1.4995228577975695e-73,0.3405263627382125,0.46029193827210574,0.6416889536889537,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,30,,,,0.673248321515029,5.307656466762731e-133,,3.9667915504449275e-117,-0.4205354266280427,3.9853397397811326e-44,0.539021028595388,0.6130223606498854,0.6416929016929017,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,50,,,,0.6743100420705193,1.4334147875841892e-133,,8.385514357230337e-118,-0.5902430670093702,6.476604945102679e-95,0.539021028595388,0.6130223606498854,0.6431145071145071,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,50,,,,0.6743135243286251,1.4272605951970366e-133,,8.394232000011829e-118,-0.5022516008792935,5.041826078927976e-65,0.4806408806295954,0.5668548440963354,0.6431135591135592,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,100,,,,0.6748512824848801,7.338876954280146e-134,,2.656206708900116e-118,-0.6724837749199892,1.357786541282773e-132,0.4806408806295954,0.5668548440963354,0.6441613041613042,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,30,30,100,palantir,750,100,,,,0.6748545270655855,7.309451921025065e-134,,2.6633361842904975e-118,-0.5747372459788165,5.607620985778922e-89,0.33999356266313346,0.4591851956659104,0.6441588681588682,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,30,,,,0.6664804291935023,1.9669160758749714e-129,,3.073331022542242e-126,,,0.33999356266313346,0.4591851956659104,0.6602687642687644,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,30,,,,0.666400891046186,2.163563576025087e-129,,3.701297451141433e-126,-0.8286551709946747,9.752182336916407e-254,0.3930329871234859,0.5175005972751513,0.6601097761097762,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,50,,,,0.6697569480050466,3.782716852490743e-131,,7.7139080819062e-124,,,0.3930329871234859,0.5175005972751513,0.6555018675018675,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,50,,,,0.669678461999277,4.1606957795223387e-131,,7.661352173218935e-124,-0.8601963156732987,3.900648717774611e-294,0.40700287271076263,0.5221299641785022,0.6555078195078196,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,100,,,,0.6818939041885002,1.0591911124578399e-137,,7.84017295467675e-124,,,0.40700287271076263,0.5221299641785022,0.6554877314877315,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,250,100,,,,0.6817290876872492,1.3064564310877934e-137,,9.571496157034316e-124,-0.7444245787837838,2.927969454705127e-177,0.2450895365253383,0.38887430234990045,0.6553139473139473,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,500,30,,,,0.6662029075205668,2.742364762442831e-129,,5.507089805119597e-125,,,0.2450895365253383,0.38887430234990045,0.6577899457899458,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,500,30,,,,0.6661915414368154,2.7799271407955845e-129,,5.631755394009181e-125,-0.8718844880010714,1.05237456312e-311,0.3193019635796975,0.45243295382071413,0.6577706257706258,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,500,50,,,,0.6698662878172642,3.312535606270053e-131,,1.7032050454359084e-123,,,0.3193019635796975,0.45243295382071413,0.6548113508113509,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,500,50,,,,0.6698551614314968,3.3575883220163895e-131,,1.686662028567669e-123,-0.7849107441335511,1.0978694491011324e-209,0.36896565592410596,0.4858544167866739,0.6548198708198709,True
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,50,30,30,palantir,500,100,,,,0.6808025548351313,4.2385814030804526e-137,,3.0526514191555105e-122,,,0.36896565592410596,0.4858544167866739,0.6522798282798283,True
